matchResult,redCards,yellowCards,possession,shootTotal,goalTotal,shootInPenalty,goalInPenalty,shootOutPenalty,goalOutPenalty,passTry,passRate,shortPassSuccess,shortpassRate,longpassSuccess,longpassRate,tackleTry,tackleSuccess,shootSetPiece,shootPenaltyKick,effectiveShootTotal,goalPenaltyKick,ownGoal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,39,5,2,4,1,1,1,57,0.771929825,26,0.866666667,0,0,10,10,4,0,5,0,0
0,0,0,50,4,0,4,0,0,0,92,0.934782609,59,0.983333333,4,0.666666667,5,5,2,0,2,0,0
0,0,0,49,1,1,1,1,0,0,101,0.930693069,68,0.985507246,0,0,5,4,0,0,1,0,0
0,0,0,55,5,1,4,1,1,0,102,0.911764706,66,0.970588235,0,0,9,7,1,0,2,0,0
3,0,0,48,8,2,6,2,2,0,117,0.88034188,82,1,1,0.142857143,11,7,3,0,5,0,1
0,0,0,44,2,1,0,0,2,1,79,0.886075949,50,0.980392157,3,0.5,10,7,1,0,1,0,0
1,0,1,53,5,1,4,0,1,1,114,0.929824561,74,0.986666667,3,0.428571429,6,4,1,0,3,0,0
0,0,0,50,2,1,1,0,1,1,98,0.857142857,68,0.931506849,0,0,18,13,0,0,1,0,0
0,0,0,52,3,0,3,0,0,0,91,0.901098901,62,0.984126984,2,0.285714286,8,6,3,0,3,0,0
0,0,1,49,3,0,3,0,0,0,107,0.962616822,76,0.962025316,2,0.666666667,6,3,1,0,2,0,1
0,0,0,43,6,1,5,0,1,1,77,0.909090909,48,0.979591837,4,0.5,8,6,2,0,4,0,0
0,0,0,46,2,1,0,0,2,1,111,0.873873874,77,0.950617284,4,0.5,11,9,0,0,1,0,0
0,0,0,54,9,1,6,0,3,1,113,0.92920354,79,1,1,0.142857143,7,4,3,0,6,0,0
3,0,0,47,3,2,1,1,2,1,117,0.94017094,74,0.961038961,2,0.666666667,21,17,1,0,2,0,0
0,0,0,51,3,0,2,0,1,0,115,0.939130435,88,0.956521739,2,0.666666667,4,4,0,0,2,0,0
3,0,0,49,5,4,5,4,0,0,69,0.942028986,44,1,1,0.25,14,12,3,0,5,0,0
0,0,0,47,1,0,1,0,0,0,88,0.863636364,57,0.966101695,0,0,9,7,0,0,0,0,0
0,0,0,54,3,0,3,0,0,0,148,0.918918919,104,0.981132075,1,0.142857143,14,7,2,0,2,0,0
3,0,0,49,2,1,1,0,1,1,88,0.909090909,65,0.970149254,3,0.375,10,7,0,0,1,0,0
0,0,1,51,3,1,2,1,1,0,125,0.92,81,0.987804878,5,0.357142857,9,6,3,0,2,0,0
0,0,0,45,2,1,2,1,0,0,79,0.898734177,48,0.979591837,2,0.333333333,10,7,2,0,1,0,0
0,0,1,51,4,1,2,0,2,1,132,0.878787879,90,0.967741935,1,0.2,12,11,1,0,2,0,0
3,0,0,51,3,2,2,1,1,1,96,0.947916667,70,0.972222222,1,0.333333333,8,5,0,0,3,0,0
0,0,0,48,4,2,3,1,1,1,82,0.963414634,55,0.964912281,2,0.666666667,5,4,0,0,4,0,0
3,0,0,50,8,2,6,2,2,0,115,0.904347826,79,0.951807229,6,0.545454545,13,11,6,0,6,0,0
3,0,0,48,3,1,3,1,0,0,98,0.897959184,64,0.955223881,5,0.5,16,12,1,0,3,0,0
1,0,0,55,9,2,5,2,4,0,115,0.930434783,86,1,2,0.285714286,10,6,3,0,5,0,0
1,0,0,47,2,1,1,1,1,0,100,0.96,75,0.974025974,0,0,13,12,0,0,2,0,0
0,0,1,46,4,1,1,0,3,1,70,0.885714286,44,0.956521739,2,0.4,17,10,2,0,2,0,0
0,0,1,50,5,1,4,1,1,0,95,0.915789474,59,0.936507937,1,0.5,8,6,1,0,3,0,0
0,0,0,51,2,0,2,0,0,0,115,0.92173913,85,0.988372093,1,0.2,6,4,1,0,2,0,0
0,0,0,55,6,2,4,2,2,0,106,0.990566038,83,1,3,0.75,9,5,2,0,5,0,0
0,0,1,47,3,1,2,0,1,1,94,0.882978723,60,0.967741935,1,0.125,9,5,2,0,3,0,0
1,0,0,49,3,1,3,1,0,0,105,0.923809524,73,0.973333333,1,0.25,8,6,2,0,2,0,0
3,0,1,47,7,1,6,0,1,1,78,0.897435897,49,1,1,0.166666667,10,5,2,0,6,0,0
3,0,0,53,5,3,4,3,1,0,106,0.943396226,76,0.974358974,1,0.5,14,13,0,0,4,0,0
0,0,0,51,1,0,0,0,1,0,101,0.920792079,69,0.971830986,2,0.285714286,7,5,1,0,1,0,0
0,0,0,58,3,1,2,1,0,0,116,0.913793103,84,0.988235294,1,0.125,8,7,2,0,2,0,0
3,0,0,54,4,2,2,2,0,0,106,0.924528302,73,1,3,0.6,9,7,0,1,3,0,0
0,0,0,58,4,0,3,0,1,0,116,0.905172414,83,0.976470588,1,0.111111111,8,6,4,0,1,0,0
1,0,0,54,4,1,4,1,0,0,108,0.953703704,76,1,0,0,9,5,0,0,3,0,0
0,0,0,48,3,0,2,0,1,0,86,0.895348837,57,0.982758621,3,0.333333333,8,6,1,0,0,0,0
1,0,0,55,5,1,5,1,0,0,114,0.912280702,76,0.987012987,4,0.4,4,4,3,0,2,0,0
0,0,0,59,5,0,4,0,1,0,123,0.93495935,92,1,2,0.25,8,7,4,0,4,0,0
0,0,0,44,3,1,3,1,0,0,85,0.882352941,56,0.965517241,1,0.25,16,11,1,0,3,0,0
0,0,0,48,3,0,1,0,2,0,91,0.868131868,62,0.984126984,2,0.4,12,8,2,0,1,0,0
0,0,0,49,3,0,2,0,1,0,89,0.887640449,59,0.967213115,1,0.166666667,5,4,2,0,2,0,0
0,0,0,50,7,0,7,0,0,0,89,0.91011236,52,0.945454545,6,0.666666667,11,6,2,0,5,0,0
3,0,0,49,2,2,0,0,2,2,97,0.969072165,70,0.985915493,0,0,9,7,0,0,2,0,0
0,0,0,51,4,1,1,0,3,1,97,0.896907216,64,0.984615385,1,0.166666667,7,5,3,0,1,0,0
3,0,0,46,3,2,2,1,1,1,83,0.891566265,55,0.964912281,2,0.4,9,8,0,0,2,0,0
0,0,0,48,5,0,5,0,0,0,91,0.868131868,55,0.964912281,2,0.2,6,5,4,0,4,0,0
3,0,0,55,3,1,3,1,0,0,115,0.930434783,89,0.978021978,1,0.5,13,11,0,0,2,0,0
1,0,0,50,3,1,3,1,0,0,110,0.918181818,83,0.965116279,1,0.25,8,7,1,0,1,0,0
0,0,0,44,6,1,5,1,1,0,69,0.956521739,47,0.959183673,1,1,18,14,0,0,5,0,0
0,0,1,50,5,1,5,1,0,0,89,0.943820225,63,0.984375,3,0.75,13,10,0,0,2,0,0
1,0,1,50,4,2,4,2,0,0,96,0.9375,68,0.957746479,0,0,14,9,1,0,3,0,0
0,0,1,49,4,1,2,1,2,0,103,0.893203883,68,0.985507246,2,0.333333333,8,5,2,0,2,0,1
1,0,0,47,4,1,4,1,0,0,70,0.914285714,52,0.962962963,3,0.6,10,7,2,0,3,0,0
1,0,0,47,3,1,2,1,1,0,103,0.922330097,81,0.952941176,0,0,11,8,0,0,1,0,0
0,0,0,56,5,0,4,0,1,0,118,0.898305085,80,0.963855422,1,0.166666667,5,5,1,0,4,0,0
3,0,0,46,5,2,5,2,0,0,69,0.971014493,40,0.975609756,0,0,11,6,0,0,3,0,0
3,0,0,54,5,2,3,1,2,1,104,0.942307692,70,0.972222222,3,0.5,8,6,4,0,3,0,0
0,0,1,47,3,1,2,1,1,0,72,0.902777778,38,0.95,4,0.571428571,13,7,2,0,1,0,0
1,0,0,54,4,3,3,3,1,0,99,0.888888889,65,0.970149254,2,0.222222222,11,7,3,0,3,0,0
0,0,2,44,3,0,2,0,1,0,69,0.884057971,48,1,1,0.125,13,9,3,0,1,0,0
0,0,1,45,2,0,1,0,1,0,91,0.89010989,66,0.970588235,0,0,12,8,0,0,1,0,0
1,0,0,58,4,1,3,0,1,1,95,0.947368421,71,0.986111111,1,0.25,4,2,2,0,4,0,0
3,0,1,49,3,2,1,2,0,0,102,0.901960784,75,0.961538462,1,0.333333333,7,4,1,0,3,0,0
1,0,0,49,2,1,2,1,0,0,105,0.904761905,71,0.946666667,1,0.333333333,13,11,0,0,2,0,0
1,0,0,47,2,1,2,1,0,0,104,0.903846154,72,0.96,3,0.6,7,7,0,0,1,0,0
0,0,0,52,4,0,2,0,2,0,98,0.959183673,74,0.986666667,0,0,9,8,2,0,3,0,0
3,0,2,49,5,4,3,2,1,1,74,0.932432432,53,1,3,0.6,7,2,0,1,5,1,0
1,0,0,53,3,2,3,2,0,0,103,0.932038835,69,1,3,0.5,8,5,0,0,2,0,0
3,0,1,48,3,1,3,1,0,0,70,0.942857143,46,0.978723404,1,0.5,15,7,0,0,2,0,0
0,0,0,42,2,1,1,0,1,1,82,0.890243902,61,0.968253968,0,0,12,9,0,0,1,0,0
0,0,0,48,3,0,2,0,1,0,91,0.934065934,60,0.967741935,3,0.5,11,6,0,0,2,0,0
0,0,1,59,1,0,1,0,0,0,110,0.927272727,75,0.961538462,1,0.25,7,6,1,0,1,0,0
3,0,0,49,4,1,3,1,1,0,86,0.906976744,57,0.966101695,1,0.25,12,7,1,0,1,0,0
0,0,0,46,6,1,4,1,2,0,92,0.902173913,56,0.965517241,2,0.333333333,13,8,3,0,5,0,0
1,0,0,58,5,2,3,2,2,0,114,0.912280702,80,1,1,0.25,9,6,2,0,3,0,0
1,0,0,46,2,1,2,1,0,0,84,0.892857143,58,0.983050847,0,0,10,8,1,0,1,0,0
3,0,1,46,5,2,4,2,1,0,82,0.93902439,55,0.982142857,1,0.5,17,12,1,0,3,0,0
1,0,0,50,6,1,5,1,1,0,98,0.897959184,65,0.955882353,1,0.166666667,8,7,4,0,5,0,0
1,0,0,41,4,2,3,2,1,0,74,0.905405405,48,0.941176471,2,0.4,12,7,1,0,3,0,0
0,0,0,52,5,2,5,2,0,0,86,0.895348837,61,0.968253968,1,0.142857143,7,7,4,0,5,0,0
0,0,0,47,4,1,4,1,0,0,89,0.91011236,63,0.969230769,1,0.25,15,10,2,0,4,0,0
1,0,0,49,7,2,5,1,1,0,89,0.93258427,66,0.970588235,1,0.25,9,7,3,1,7,1,0
0,0,0,57,7,2,5,1,2,1,121,0.933884298,90,0.97826087,2,0.4,7,5,3,0,5,0,0
0,0,0,46,4,0,4,0,0,0,73,0.863013699,43,0.977272727,0,0,13,11,3,0,4,0,0
0,0,0,52,1,1,1,1,0,0,95,0.884210526,64,0.96969697,1,0.2,9,9,0,0,1,0,0
1,0,0,40,5,0,5,0,0,0,74,0.918918919,49,0.98,5,0.625,13,7,3,0,3,0,0
3,0,0,53,8,3,7,3,1,0,112,0.928571429,77,0.9625,2,0.4,10,6,2,0,6,0,0
0,0,1,56,6,2,3,0,3,2,117,0.931623932,81,0.964285714,3,0.428571429,9,6,2,0,4,0,0
1,0,0,51,4,2,4,2,0,0,91,0.89010989,61,0.968253968,2,0.333333333,14,12,2,0,3,0,0
0,0,0,38,0,0,0,0,0,0,71,0.774647887,43,0.955555556,2,0.166666667,8,7,0,0,0,0,0
1,0,0,49,3,1,2,1,1,0,93,0.935483871,75,0.974025974,0,0,8,5,1,0,1,0,0
1,0,0,52,6,4,3,2,2,1,109,0.944954128,72,0.98630137,4,0.666666667,10,8,0,1,6,1,0
0,0,0,47,3,0,3,0,0,0,83,0.927710843,53,0.981481481,2,0.4,16,12,1,0,2,0,0
3,0,0,52,3,2,1,1,2,1,104,0.913461538,64,0.941176471,3,1,14,10,0,0,2,0,0
0,0,1,47,3,1,3,1,0,0,132,0.916666667,94,0.959183673,3,0.5,14,7,0,0,2,0,0
3,0,0,53,7,3,4,2,3,1,107,0.934579439,80,1,2,0.4,8,5,2,0,6,0,0
0,0,1,50,6,1,3,1,3,0,104,0.903846154,73,0.960526316,1,0.2,5,4,1,0,3,0,0
0,0,1,44,0,0,0,0,0,0,70,0.928571429,46,1,0,0,8,7,0,0,0,0,0
3,0,0,46,7,2,6,2,1,0,67,0.895522388,38,0.95,3,0.428571429,9,9,2,0,4,0,0
1,0,0,50,7,1,6,0,1,1,89,0.887640449,54,0.931034483,3,0.75,9,7,1,0,3,0,0
3,0,0,51,6,4,4,3,2,1,99,0.878787879,69,0.971830986,1,0.166666667,10,9,4,0,6,0,0
3,0,0,50,3,2,3,2,0,0,88,0.943181818,59,0.967213115,4,1,15,10,0,0,2,0,0
0,0,0,53,2,1,2,1,0,0,146,0.924657534,107,0.972727273,2,0.333333333,14,10,0,0,1,0,0
3,0,1,48,6,2,3,1,3,1,85,0.952941176,61,1,2,0.666666667,16,9,2,0,5,0,0
3,0,0,46,6,1,4,0,2,1,124,0.903225806,81,0.941860465,3,0.5,10,7,0,0,5,0,0
0,0,0,53,4,0,3,0,0,0,96,0.875,63,0.969230769,1,0.1,8,8,1,1,3,0,0
0,0,0,52,4,2,4,2,0,0,99,0.949494949,77,1,2,1,10,8,1,0,4,0,0
1,0,0,46,2,1,2,1,0,0,87,0.896551724,60,0.967741935,1,0.333333333,8,5,0,0,1,0,0
0,0,0,48,2,2,2,2,0,0,80,0.9375,60,0.967741935,3,0.75,9,4,0,0,2,0,0
0,0,0,50,3,0,3,0,0,0,84,0.94047619,46,0.978723404,2,0.5,3,1,3,0,2,0,0
3,0,0,44,6,1,5,1,1,0,95,0.894736842,67,0.957142857,2,0.4,6,5,2,0,5,0,0
3,0,0,48,5,1,4,1,1,0,93,0.924731183,66,0.985074627,1,0.2,8,6,0,0,1,0,0
0,0,0,57,5,0,4,0,1,0,124,0.943548387,95,0.979381443,0,0,9,7,1,0,2,0,0
0,0,0,55,4,0,3,0,1,0,117,0.931623932,83,0.965116279,0,0,13,8,2,0,1,0,0
3,0,0,54,7,3,6,2,1,1,87,0.885057471,53,1,3,0.428571429,7,3,5,0,6,0,0
3,0,0,53,3,2,1,1,1,0,94,0.946808511,69,1,0,0,11,8,0,1,2,1,0
3,0,0,56,6,1,5,1,1,0,100,0.92,72,0.972972973,1,0.2,7,6,2,0,4,0,0
3,0,0,50,3,2,3,2,0,0,95,0.926315789,72,0.96,1,0.5,10,7,0,0,2,0,0
0,0,0,47,3,0,3,0,0,0,98,0.969387755,72,0.972972973,4,0.8,6,5,1,0,2,0,0
3,0,0,54,12,4,11,4,1,0,106,0.952830189,78,1,6,0.6,11,10,3,0,10,0,0
0,0,0,60,2,0,2,0,0,0,129,0.953488372,100,0.980392157,2,0.666666667,8,7,0,0,2,0,0
1,0,0,45,2,0,1,0,1,0,64,0.921875,46,0.978723404,2,0.666666667,9,7,0,0,0,0,0
3,0,0,54,6,1,6,1,0,0,117,0.923076923,88,0.977777778,1,0.333333333,7,6,2,0,3,0,0
3,0,0,50,7,3,7,3,0,0,119,0.907563025,79,0.963414634,1,0.2,16,12,2,0,7,0,0
0,0,1,47,3,1,1,0,2,1,103,0.961165049,72,0.972972973,5,1,7,4,3,0,3,0,0
0,0,0,48,4,0,1,0,3,0,106,0.91509434,69,0.971830986,0,0,9,8,2,0,3,0,0
0,0,0,54,2,0,2,0,0,0,125,0.952,90,0.989010989,1,1,7,5,0,0,2,0,0
0,0,0,46,6,1,4,1,2,0,81,0.925925926,51,0.962264151,4,0.666666667,14,8,2,0,2,0,0
3,0,0,56,7,2,4,2,3,0,113,0.955752212,79,1,0,0,7,5,0,0,3,0,0
0,0,0,56,8,2,7,2,1,0,154,0.935064935,106,0.972477064,2,0.25,7,6,4,0,6,0,0
1,1,0,52,2,1,0,0,2,1,103,0.912621359,68,0.971428571,3,0.428571429,10,7,0,0,2,0,0
3,0,1,57,10,2,8,2,2,0,101,0.96039604,73,0.986486486,4,0.571428571,9,4,5,0,8,0,0
3,0,0,56,7,3,6,3,1,0,102,0.960784314,72,0.972972973,3,0.75,11,8,2,0,5,0,0
3,0,1,56,6,1,2,0,3,0,118,0.923728814,87,0.97752809,2,0.4,8,7,0,1,2,1,0
3,0,0,50,3,2,3,2,0,0,90,0.944444444,66,0.970588235,0,0,11,8,1,0,3,0,0
0,0,0,56,2,0,1,0,1,0,98,0.897959184,65,0.955882353,2,0.25,5,4,2,0,2,0,0
0,0,1,49,5,2,4,2,1,0,84,0.94047619,57,0.982758621,4,0.5,10,9,2,0,3,0,0
0,0,1,51,8,1,5,0,3,1,94,0.882978723,67,0.957142857,2,0.25,13,10,4,0,5,0,0
3,0,0,47,5,2,2,2,3,0,94,0.872340426,64,0.955223881,2,0.5,6,5,2,0,3,0,0
0,0,1,46,1,0,1,0,0,0,85,0.941176471,60,0.952380952,3,0.75,14,10,0,0,0,0,0
0,0,0,48,4,1,4,1,0,0,84,0.892857143,53,0.963636364,2,0.285714286,11,9,3,0,1,0,0
3,0,0,48,4,2,3,1,1,1,110,0.945454545,84,1,0,0,7,7,1,0,4,0,0
0,0,0,41,4,1,1,0,3,1,80,0.925,55,1,1,0.166666667,6,4,2,0,3,0,0
0,0,0,49,3,1,3,1,0,0,104,0.932692308,75,0.974025974,1,0.333333333,16,12,1,0,1,0,0
3,0,0,52,6,1,5,1,0,0,95,0.926315789,64,1,1,0.2,8,6,2,0,5,0,0
3,0,1,49,3,1,2,1,1,0,97,0.93814433,62,0.96875,1,0.5,9,6,1,0,1,0,0
3,0,0,44,3,1,3,1,0,0,88,0.897727273,55,0.93220339,2,0.4,5,3,1,0,2,0,0
3,0,0,56,5,2,2,1,3,1,110,0.918181818,84,0.988235294,1,0.142857143,8,7,2,0,4,0,0
0,0,1,45,1,0,1,0,0,0,78,0.897435897,48,0.979591837,3,0.428571429,14,12,0,0,1,0,0
3,0,2,50,6,4,5,4,1,0,93,0.913978495,62,0.953846154,2,0.4,11,7,1,0,6,0,0
0,0,0,55,5,2,5,2,0,0,103,0.854368932,71,0.934210526,3,0.333333333,7,4,3,0,3,0,0
0,0,0,36,3,0,2,0,1,0,55,0.854545455,34,0.918918919,1,0.25,15,12,1,0,1,0,0
3,0,0,53,7,3,4,1,3,2,110,0.954545455,83,1,3,0.5,6,5,3,0,3,0,0
0,0,0,49,5,2,4,1,0,0,104,0.923076923,74,1,0,0,10,5,0,1,3,1,0
1,0,0,54,6,0,6,0,0,0,91,0.912087912,63,0.984375,1,0.2,11,11,4,0,4,0,0
3,0,0,49,9,2,7,1,2,1,87,0.908045977,56,0.98245614,2,0.285714286,17,10,4,0,6,0,0
3,0,0,49,4,3,3,2,1,1,82,0.93902439,56,0.98245614,3,1,11,8,0,0,3,0,0
3,0,0,49,7,3,5,2,2,1,94,0.946808511,71,0.986111111,1,0.5,10,8,1,0,7,0,0
3,0,0,44,4,2,4,2,0,0,76,0.960526316,52,0.981132075,3,0.75,13,9,0,0,4,0,0
1,0,0,48,1,0,1,0,0,0,85,0.929411765,60,1,2,0.5,19,14,1,0,0,0,0
0,0,0,54,3,1,2,1,1,0,117,0.948717949,88,0.988764045,1,0.5,5,4,1,0,1,0,0
1,0,1,47,5,2,3,1,2,1,92,0.880434783,59,0.967213115,3,0.333333333,13,9,1,0,2,0,0
0,0,0,47,6,0,4,0,2,0,93,0.946236559,68,0.985507246,2,0.4,6,5,1,0,2,0,0
3,0,0,48,3,1,1,0,2,1,89,0.943820225,62,0.96875,0,0,8,4,1,0,2,0,0
0,0,0,49,3,1,1,0,2,1,81,0.864197531,48,0.96,2,0.285714286,9,6,1,0,1,0,0
3,0,0,43,3,2,3,2,0,0,80,0.925,59,0.983333333,2,0.666666667,12,7,0,0,3,0,0
1,0,0,46,3,1,3,1,0,0,87,0.931034483,56,0.98245614,3,0.428571429,9,6,1,0,2,0,0
0,0,0,54,4,1,4,1,0,0,110,0.936363636,80,0.963855422,3,0.6,10,7,1,0,3,0,0
1,0,0,49,2,1,1,1,1,0,83,0.879518072,46,0.978723404,2,0.333333333,6,6,0,0,1,0,0
0,0,0,52,4,1,4,1,0,0,100,0.9,71,0.986111111,1,0.166666667,11,8,3,0,4,0,0
1,0,0,52,3,1,2,1,1,0,97,0.969072165,74,1,2,0.5,14,11,0,0,2,0,0
3,0,0,42,4,1,3,1,1,0,59,0.898305085,42,0.954545455,3,0.75,8,8,0,0,3,0,0
3,0,1,48,4,3,4,3,0,0,88,0.965909091,58,1,2,0.5,10,8,0,0,3,0,0
3,0,0,41,5,2,3,1,2,1,67,0.925373134,48,0.979591837,1,0.5,10,6,1,0,2,0,0
3,0,0,56,4,3,3,3,1,0,101,0.930693069,63,0.954545455,1,0.2,6,6,1,0,4,0,0
3,0,0,56,3,2,2,2,1,0,102,0.941176471,77,0.987179487,3,0.428571429,12,10,1,0,2,0,0
3,0,0,50,3,2,3,2,0,0,100,0.9,62,0.953846154,1,0.166666667,7,5,1,0,3,0,0
3,0,0,55,8,1,6,1,1,0,110,0.936363636,76,0.95,2,0.5,8,6,2,1,6,0,0
3,0,1,48,7,3,6,2,1,1,87,0.942528736,55,1,0,0,8,7,2,0,6,0,0
3,0,0,46,2,1,2,1,0,0,92,0.880434783,61,0.968253968,0,0,8,7,0,0,2,0,0
1,0,0,40,2,2,1,1,0,0,87,0.873563218,64,1,0,0,9,7,1,1,2,1,0
0,0,1,50,5,0,4,0,1,0,99,0.939393939,73,0.986486486,1,0.5,9,5,1,0,3,0,0
1,0,0,49,3,0,3,0,0,0,88,0.897727273,59,0.983333333,2,0.285714286,8,5,3,0,2,0,0
0,0,0,45,2,2,2,2,0,0,96,0.916666667,61,0.968253968,1,0.2,9,7,0,0,2,0,0
1,0,0,49,5,2,4,2,1,0,102,0.931372549,79,0.975308642,2,0.5,7,5,1,0,5,0,0
0,0,1,46,2,1,1,1,1,0,72,0.861111111,47,0.94,1,0.125,14,11,0,0,1,0,0
3,0,0,56,8,3,5,3,3,0,105,0.952380952,73,0.973333333,1,0.333333333,8,6,0,0,4,0,0
0,0,0,52,2,0,2,0,0,0,104,0.894230769,65,0.955882353,3,0.428571429,13,11,2,0,2,0,0
1,0,0,50,5,1,4,1,1,0,98,0.948979592,72,0.98630137,2,0.4,8,6,2,0,4,0,0
3,0,0,52,3,3,2,2,1,1,97,0.948453608,69,0.971830986,3,0.75,8,7,0,0,3,0,0
0,0,0,49,2,1,2,1,0,0,111,0.927927928,71,0.97260274,1,0.2,15,12,1,0,2,0,0
3,0,0,51,7,2,7,2,0,0,100,0.96,74,1,2,0.5,8,4,1,0,5,0,0
3,0,0,52,11,2,9,1,2,1,96,0.916666667,66,0.942857143,4,1,5,4,3,0,7,0,0
3,0,0,47,4,1,2,0,2,1,101,0.940594059,72,0.972972973,0,0,9,8,2,0,3,0,0
0,0,0,49,4,1,1,0,3,1,81,0.913580247,51,0.962264151,5,0.555555556,7,7,3,0,2,0,0
0,0,0,49,5,1,4,1,1,0,94,0.957446809,68,0.985507246,4,0.8,10,6,0,0,3,0,0
3,0,0,51,7,3,7,3,0,0,117,0.948717949,84,0.988235294,1,0.333333333,13,9,3,0,7,0,0
1,0,0,56,9,1,7,1,2,0,116,0.913793103,82,0.987951807,4,0.5,7,5,3,0,8,0,0
3,0,0,48,10,2,8,2,2,0,91,0.923076923,61,0.983870968,3,0.428571429,8,4,5,0,7,0,0
0,0,0,51,3,0,3,0,0,0,100,0.89,60,0.983606557,6,0.666666667,10,5,2,0,1,0,0
0,0,0,41,2,0,2,0,0,0,72,0.902777778,54,1,0,0,14,11,0,0,0,0,0
1,0,0,48,5,1,5,1,0,0,82,0.87804878,50,0.961538462,3,0.3,7,5,6,0,5,0,0
0,0,2,46,3,1,2,1,1,0,93,0.913978495,51,0.980769231,3,0.5,8,6,0,0,2,0,0
3,0,0,52,6,2,5,2,1,0,88,0.829545455,56,0.98245614,3,0.375,8,6,4,0,4,0,0
3,0,0,50,6,1,4,0,2,1,131,0.954198473,96,0.96969697,0,0,12,8,0,0,2,0,0
0,0,0,49,1,0,1,0,0,0,92,0.934782609,64,0.96969697,1,0.333333333,10,7,0,0,0,0,0
3,0,0,55,6,2,4,1,1,1,128,0.9296875,89,0.988888889,2,0.4,8,5,4,0,5,0,0
3,0,0,48,7,1,5,1,2,0,129,0.930232558,93,0.96875,3,0.428571429,14,11,2,0,4,0,0
0,0,0,48,3,0,2,0,1,0,83,0.86746988,54,0.931034483,4,0.571428571,7,6,2,0,2,0,0
0,0,0,50,2,0,1,0,1,0,93,0.935483871,73,0.973333333,2,0.666666667,11,9,3,0,2,0,0
3,0,0,60,7,3,6,2,1,1,143,0.937062937,115,0.974576271,1,0.5,6,6,0,0,5,0,0
3,0,0,53,4,2,3,2,1,0,100,0.93,68,0.971428571,1,0.333333333,8,7,1,0,3,0,0
1,0,0,49,2,2,2,2,0,0,98,0.928571429,68,0.971428571,1,0.5,8,8,0,0,2,0,0
0,0,0,47,3,0,2,0,1,0,83,0.927710843,56,0.949152542,0,0,13,10,1,0,1,0,0
3,0,1,48,4,2,3,1,1,1,82,0.890243902,49,0.942307692,1,0.166666667,14,11,2,0,4,0,0
3,0,0,43,4,2,2,1,2,1,80,0.875,53,0.981481481,3,0.428571429,10,7,2,0,4,0,0
3,0,0,51,1,1,1,1,0,0,133,0.84962406,93,0.939393939,0,0,15,14,1,0,1,0,0
3,0,0,55,7,1,5,0,2,1,114,0.921052632,77,0.974683544,0,0,10,9,2,0,5,0,0
3,0,0,48,6,3,5,3,1,0,85,0.976470588,62,1,2,1,6,5,0,0,4,0,0
1,0,1,48,2,2,2,2,0,0,94,0.893617021,64,0.914285714,2,0.5,12,7,0,0,2,0,0
3,0,0,51,2,1,1,1,1,0,88,0.886363636,61,1,0,0,10,7,3,0,2,0,0
0,0,0,48,7,2,6,1,1,1,89,0.91011236,62,0.984126984,1,0.333333333,10,8,1,0,4,0,0
3,0,0,54,4,4,3,3,1,1,125,0.912,84,0.976744186,1,0.5,9,7,0,0,4,0,1
1,0,0,50,4,1,2,1,2,0,97,0.907216495,74,0.986666667,2,0.333333333,5,3,0,0,4,0,0
0,0,0,47,1,0,1,0,0,0,93,0.903225806,66,0.956521739,3,0.375,12,9,0,0,0,0,0
0,0,1,51,5,1,5,1,0,0,87,0.931034483,54,0.981818182,3,0.5,10,9,1,0,4,0,0
3,0,0,50,3,1,3,1,0,0,109,0.935779817,77,0.987179487,0,0,12,9,1,0,1,0,0
0,0,1,51,7,3,6,3,0,0,126,0.928571429,91,0.947916667,5,0.714285714,18,14,2,0,5,0,0
0,0,0,50,8,1,8,1,0,0,95,0.852631579,60,0.967741935,2,0.181818182,5,4,8,0,5,0,0
3,0,0,51,7,3,5,3,2,0,112,0.946428571,81,0.987804878,3,0.75,8,7,1,0,4,0,0
1,0,0,53,5,2,3,2,2,0,105,0.933333333,70,0.95890411,0,0,14,9,3,0,3,0,0
0,0,0,48,7,2,6,2,1,0,96,0.947916667,72,0.98630137,5,0.625,8,6,0,0,6,0,0
0,0,0,49,0,0,0,0,0,0,97,0.958762887,74,0.986666667,2,0.5,9,6,0,0,0,0,0
0,0,0,53,8,2,6,1,2,1,102,0.901960784,71,0.97260274,2,0.333333333,9,5,3,0,7,0,0
3,0,0,51,6,3,6,3,0,0,93,0.924731183,68,0.971428571,1,0.333333333,10,7,2,0,6,0,0
3,0,0,57,3,2,3,2,0,0,112,0.955357143,76,0.987012987,2,0.5,10,8,1,0,3,0,0
0,0,0,45,0,0,0,0,0,0,81,0.87654321,53,1,0,0,13,11,1,0,0,0,0
1,0,0,61,8,0,7,0,1,0,111,0.900900901,80,0.963855422,6,0.5,7,5,5,0,6,0,0
3,0,0,55,6,2,6,2,0,0,111,0.945945946,77,0.974683544,1,0.333333333,8,7,0,0,3,0,0
0,0,1,43,3,1,3,1,0,0,92,0.913043478,66,0.956521739,2,0.5,14,12,1,0,2,0,0
0,0,0,57,5,0,5,0,0,0,117,0.914529915,84,0.976744186,5,0.5,10,10,1,0,3,0,0
1,0,0,45,2,1,2,1,0,0,94,0.914893617,57,0.93442623,2,0.5,10,8,1,0,2,0,0
