matchResult,foul,injury,redCards,yellowCards,dribble,cornerKick,possession,shootTotal,effectiveShootTotal,goalTotal,ownGoal,shootHeading,goalHeading,shootFreekick,goalFreekick,shootInPenalty,goalInPenalty,shootOutPenalty,goalOutPenalty,shootPenaltyKick,goalPenaltyKick,passTry,passSuccess,shortPassTry,shortPassSuccess,longPassTry,longPassSuccess,bouncingLobPassTry,bouncingLobPassSuccess,drivenGroundPassTry,drivenGroundPassSuccess,throughPassTry,throughPassSuccess,lobbedThroughPassTry,lobbedThroughPassSuccess,blockTry,blockSuccess,tackleTry,tackleSuccess
3,0,0,0,0,52,2,42,5,3,3,0,2,0,0,0,3,2,0,0,1,1,67,61,48,45,5,3,0,0,4,4,10,9,0,0,6,1,8,6
3,0,0,0,0,59,1,48,7,5,3,0,0,0,0,0,5,2,2,1,0,0,98,90,72,71,3,1,1,0,9,8,12,10,0,0,9,1,13,10
0,1,0,0,0,61,3,50,6,4,1,0,1,0,0,0,5,1,1,0,0,0,91,84,65,64,6,1,0,0,11,11,9,8,0,0,4,1,12,10
0,0,0,0,0,64,2,46,5,5,2,0,0,0,0,0,3,2,2,0,0,0,97,90,71,69,6,1,0,0,6,6,14,14,0,0,8,0,8,6
1,1,0,0,0,61,1,50,4,4,2,0,1,0,0,0,3,1,1,1,0,0,113,106,86,85,5,2,1,0,6,6,14,12,1,1,9,0,6,5
3,0,0,0,0,68,0,49,5,5,3,0,0,0,0,0,4,2,1,1,0,0,101,95,74,72,1,1,0,0,13,12,13,10,0,0,4,0,10,7
0,0,0,0,0,50,0,51,2,2,0,0,0,0,0,0,2,0,0,0,0,0,98,89,69,66,4,1,1,0,10,10,14,12,0,0,9,3,7,6
0,0,0,0,0,60,0,48,3,2,1,0,0,0,0,0,2,1,1,0,0,0,101,92,70,67,6,1,0,0,12,12,13,12,0,0,8,1,9,7
3,0,0,0,0,63,2,53,5,5,1,0,1,0,0,0,4,1,1,0,0,0,121,111,82,81,2,1,0,0,17,16,19,13,1,0,4,1,7,7
3,1,0,0,0,33,3,42,4,3,2,0,0,0,0,0,2,1,2,1,0,0,63,54,42,40,8,1,0,0,5,5,8,8,0,0,3,1,9,4
1,0,0,0,0,60,1,48,2,1,0,0,0,0,0,0,1,0,1,0,0,0,98,86,61,58,4,0,0,0,19,17,13,10,1,1,5,1,6,5
0,0,0,0,0,70,1,55,2,2,0,0,1,0,0,0,2,0,0,0,0,0,111,98,74,73,8,3,1,0,9,9,17,13,1,0,6,0,5,5
1,3,0,0,1,73,2,57,6,6,1,0,0,0,0,0,6,1,0,0,0,0,112,104,85,85,3,0,0,0,14,13,8,6,1,0,4,0,8,5
0,0,0,0,0,75,1,58,5,4,2,0,1,1,0,0,3,1,2,1,0,0,118,114,92,90,5,3,0,0,13,13,8,8,0,0,7,1,9,7
3,1,0,0,0,57,2,47,6,4,3,0,0,0,0,0,5,2,0,0,1,1,101,95,76,76,5,1,1,0,10,9,8,8,1,1,4,0,7,5
1,3,1,0,1,69,4,54,5,5,2,0,1,0,0,0,3,1,2,1,0,0,96,87,68,67,7,1,1,1,10,10,9,7,1,1,4,0,10,9
0,1,0,0,1,66,3,52,9,5,1,0,2,0,0,0,9,1,0,0,0,0,115,106,81,79,10,3,0,0,14,14,10,10,0,0,4,0,8,7
0,0,0,0,0,65,1,47,3,2,2,0,1,0,0,0,2,1,1,1,0,0,93,82,61,57,7,2,0,0,6,6,18,17,0,0,5,0,14,12
0,1,0,0,0,71,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,99,78,75,3,2,0,0,13,13,10,9,0,0,4,0,3,3
1,0,0,0,0,59,6,53,5,2,1,0,1,0,0,0,5,1,0,0,0,0,92,86,65,64,7,2,0,0,12,12,8,8,0,0,7,0,10,8
0,0,0,0,0,56,1,45,3,2,0,0,1,0,0,0,2,0,1,0,0,0,100,94,71,69,5,3,1,0,10,10,12,12,0,0,11,1,10,5
1,2,1,0,0,51,0,43,7,4,2,0,1,0,0,0,6,2,1,0,0,0,70,65,52,51,3,1,0,0,3,3,12,10,0,0,8,1,14,9
1,0,0,0,0,53,1,49,4,3,2,0,0,0,0,0,3,1,1,1,0,0,80,73,49,48,4,1,2,1,9,8,15,15,0,0,8,1,12,9
1,0,0,0,0,51,0,48,6,4,2,0,1,0,0,0,4,2,2,0,0,0,83,79,53,53,6,2,0,0,7,7,17,17,0,0,7,1,6,6
3,1,0,0,0,65,5,56,6,5,2,0,0,0,1,0,4,1,2,1,0,0,111,100,77,76,7,1,0,0,10,9,16,14,0,0,0,0,11,7
0,0,0,0,0,68,3,48,6,5,1,0,1,0,0,0,3,0,3,1,0,0,85,76,64,63,9,1,0,0,6,6,6,6,0,0,4,0,8,5
0,1,0,0,0,54,2,47,8,4,1,0,3,0,0,0,7,1,1,0,0,0,80,72,55,53,8,4,0,0,7,6,9,9,1,0,9,1,16,13
0,0,0,0,0,43,0,47,5,2,1,0,0,0,0,0,3,1,2,0,0,0,81,75,60,58,5,3,0,0,8,7,8,7,0,0,8,1,10,8
0,2,0,0,0,59,2,56,4,3,1,0,0,0,0,0,2,1,2,0,0,0,117,109,86,83,4,0,0,0,14,14,13,12,0,0,3,0,10,4
1,1,1,0,0,72,3,54,5,4,1,0,1,0,0,0,5,1,0,0,0,0,107,101,72,72,5,3,0,0,9,8,21,18,0,0,4,0,9,7
0,0,0,0,0,71,1,54,6,5,0,0,1,0,0,0,5,0,1,0,0,0,108,99,78,76,5,2,0,0,11,9,14,12,0,0,6,0,9,6
3,1,0,0,1,59,2,49,9,6,2,0,1,0,0,0,8,1,1,1,0,0,99,90,74,72,5,1,0,0,4,4,15,12,1,1,4,0,9,7
3,1,0,0,0,68,0,58,4,3,2,0,0,0,0,0,4,2,0,0,0,0,97,91,71,69,3,1,1,1,12,12,10,8,0,0,7,0,8,5
3,0,1,0,0,61,1,49,6,4,3,0,0,0,0,0,3,1,3,2,0,0,83,73,56,55,7,0,1,0,6,6,13,12,0,0,3,0,6,6
0,1,0,0,0,64,3,50,7,2,0,0,3,0,1,0,5,0,2,0,0,0,96,85,61,59,7,4,0,0,11,10,16,12,0,0,6,1,9,5
3,0,0,0,0,55,1,45,5,2,1,0,1,1,0,0,3,1,2,0,0,0,77,71,49,48,5,3,0,0,10,9,12,11,1,0,8,3,12,11
0,0,1,0,0,76,0,53,4,3,0,0,1,0,0,0,4,0,0,0,0,0,98,92,72,72,4,1,0,0,8,7,14,12,0,0,7,0,6,4
0,2,0,0,1,56,0,48,5,3,1,0,0,0,1,0,4,1,1,0,0,0,99,94,72,67,3,3,0,0,10,10,14,14,0,0,9,2,5,3
3,3,0,0,0,66,3,52,10,7,3,0,0,0,0,0,8,3,2,0,0,0,98,91,64,63,5,2,0,0,14,13,14,12,1,1,8,2,11,9
1,1,0,0,0,91,2,54,3,3,2,0,0,0,0,0,2,1,1,1,0,0,114,109,92,91,4,1,0,0,11,11,6,5,1,1,2,0,13,10
1,2,0,0,0,79,2,57,4,3,0,0,0,0,0,0,2,0,2,0,0,0,121,109,92,89,4,0,2,0,11,10,10,9,2,1,7,0,8,8
0,3,0,0,2,64,0,50,3,2,2,0,0,0,0,0,3,2,0,0,0,0,104,98,76,73,2,1,0,0,15,15,11,9,0,0,4,0,10,7
0,1,0,0,0,62,0,49,5,2,1,0,0,0,0,0,4,1,1,0,0,0,96,89,68,67,3,0,1,0,8,7,16,15,0,0,9,1,7,6
0,0,2,0,0,63,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,90,76,71,2,1,0,0,12,11,7,6,1,1,4,1,8,8
0,0,0,0,0,44,2,49,3,2,0,0,0,0,0,0,1,0,2,0,0,0,79,72,55,53,7,3,1,0,8,8,8,8,0,0,4,0,7,7
0,1,1,0,0,62,0,53,3,2,1,0,0,0,0,0,3,1,0,0,0,0,86,81,55,54,4,1,0,0,13,13,13,13,0,0,5,0,8,7
0,0,0,0,0,66,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,110,85,83,3,0,1,0,8,8,22,19,0,0,6,0,6,5
3,2,0,0,0,56,1,52,8,5,3,0,1,1,0,0,7,3,1,0,0,0,100,96,78,78,5,3,0,0,4,4,13,11,0,0,5,1,13,7
0,0,0,0,0,72,2,53,4,3,3,0,0,0,0,0,3,3,1,0,0,0,105,101,76,76,6,2,0,0,12,12,11,11,0,0,7,0,5,4
3,0,0,0,0,55,2,48,3,3,2,0,0,0,0,0,2,2,1,0,0,0,110,103,82,80,7,3,0,0,9,9,12,11,0,0,7,1,9,7
0,1,0,0,0,49,2,46,2,1,0,0,0,0,0,0,1,0,1,0,0,0,86,75,49,47,14,8,1,0,7,7,15,13,0,0,9,3,8,6
3,0,0,0,0,64,3,50,2,2,2,0,0,0,0,0,2,2,0,0,0,0,86,77,63,61,6,1,1,0,6,6,9,9,0,0,4,0,7,4
3,3,0,0,0,47,3,47,5,4,1,0,0,0,0,0,4,0,1,1,0,0,91,80,63,61,5,1,0,0,8,8,15,10,0,0,9,3,9,6
0,0,0,0,0,53,6,47,10,6,1,0,2,0,1,0,8,1,1,0,1,0,90,80,62,60,9,2,0,0,5,5,14,13,0,0,2,0,8,7
0,0,1,0,0,64,0,55,2,2,1,0,0,0,1,0,1,1,1,0,0,0,97,87,71,70,6,2,1,0,11,10,7,5,0,0,13,2,4,4
0,1,0,0,0,64,0,51,1,1,1,0,0,0,0,0,1,1,0,0,0,0,107,94,70,69,8,1,0,0,14,14,11,9,2,1,4,0,12,8
1,0,1,0,0,51,1,46,3,2,1,0,0,0,0,0,2,0,0,0,1,1,89,83,59,59,3,2,0,0,12,11,14,11,1,0,8,0,9,8
1,0,1,0,0,66,1,53,4,4,0,0,0,0,0,0,4,0,0,0,0,0,99,92,68,67,4,1,0,0,10,10,17,14,0,0,3,1,14,11
0,1,0,0,1,68,3,55,1,1,0,0,0,0,0,0,1,0,0,0,0,0,115,108,83,83,7,2,0,0,12,12,12,10,1,1,11,1,11,8
1,0,0,0,0,58,1,48,6,5,2,0,1,0,0,0,5,1,1,1,0,0,82,78,56,54,4,4,0,0,9,9,13,11,0,0,5,1,10,6
3,1,0,0,0,67,1,49,4,4,4,0,0,0,0,0,4,4,0,0,0,0,88,85,68,68,2,0,0,0,8,8,10,9,0,0,5,2,16,10
3,0,0,0,0,62,1,49,3,3,2,0,0,0,0,0,3,2,0,0,0,0,107,103,72,72,2,1,1,1,13,13,19,16,0,0,4,1,9,7
3,1,0,0,0,66,4,54,3,2,1,0,0,0,0,0,2,1,1,0,0,0,106,93,84,78,5,0,0,0,9,8,7,6,1,1,3,1,11,6
3,2,0,0,1,79,2,44,8,7,3,0,1,0,0,0,7,3,1,0,0,0,115,104,77,75,4,2,0,0,11,9,22,17,1,1,5,0,15,10
1,1,0,0,0,73,2,55,3,2,2,0,0,0,0,0,3,2,0,0,0,0,107,97,83,79,6,2,0,0,9,9,9,7,0,0,7,1,8,4
0,2,1,0,0,93,3,58,4,4,1,0,1,0,0,0,4,1,0,0,0,0,152,135,108,105,12,3,0,0,13,12,16,14,1,1,8,0,12,10
0,0,0,0,0,85,2,59,4,1,0,0,0,0,0,0,3,0,1,0,0,0,109,99,75,74,7,1,1,1,10,10,15,12,1,1,9,2,6,4
3,1,0,0,0,65,1,49,3,3,2,0,0,0,0,0,3,2,0,0,0,0,98,92,72,68,2,1,0,0,11,11,13,12,0,0,4,1,10,9
0,1,0,0,0,53,0,43,4,1,0,0,0,0,1,0,0,0,4,0,0,0,74,63,52,50,6,0,0,0,7,7,8,5,1,1,4,0,12,10
0,2,0,0,0,49,0,44,1,1,1,0,0,0,0,0,0,0,1,1,0,0,78,72,57,55,0,0,0,0,9,8,12,9,0,0,10,1,14,8
0,0,0,0,0,62,0,51,1,1,1,0,0,0,0,0,1,1,0,0,0,0,98,89,77,77,7,1,0,0,5,4,7,6,1,1,8,0,10,8
3,1,0,0,1,74,3,49,5,5,1,0,0,0,0,0,4,1,1,0,0,0,113,101,69,67,8,3,1,0,13,11,21,19,1,1,6,1,15,13
0,1,2,0,1,70,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,106,82,79,3,1,0,0,15,13,14,13,0,0,7,0,14,10
3,0,0,0,0,93,3,51,6,4,2,0,2,0,0,0,6,1,0,1,0,0,147,136,113,108,6,3,2,0,17,17,9,8,0,0,7,0,10,8
3,2,0,0,1,86,1,50,5,5,1,0,0,0,0,0,5,1,0,0,0,0,116,106,92,89,3,0,0,0,9,9,10,8,0,0,8,2,14,10
0,0,0,0,0,60,3,51,2,0,0,0,0,0,0,0,2,0,0,0,0,0,95,88,66,66,8,4,0,0,10,9,11,9,0,0,4,0,13,10
0,0,0,0,0,80,5,48,6,5,2,0,1,1,0,0,6,2,0,0,0,0,104,87,57,55,13,2,2,1,12,11,20,18,0,0,5,1,16,12
3,1,0,0,0,102,0,54,1,1,1,0,1,1,0,0,1,1,0,0,0,0,152,138,113,109,3,0,1,0,13,13,19,16,0,0,7,1,17,15
3,0,0,0,0,70,1,51,6,6,5,0,0,0,0,0,6,5,0,0,0,0,98,94,58,57,2,1,1,1,17,17,18,17,1,1,8,0,10,5
3,0,1,0,0,68,0,50,5,4,2,0,0,0,0,0,3,1,1,0,1,1,91,89,60,60,2,0,0,0,14,14,15,15,0,0,5,0,8,6
3,0,0,0,0,61,1,51,6,5,3,0,0,0,0,0,6,3,0,0,0,0,97,88,64,62,4,1,0,0,13,12,15,13,0,0,6,1,10,8
0,0,0,0,0,71,1,48,2,2,1,0,0,0,0,0,1,0,1,1,0,0,136,121,88,83,9,5,0,0,16,15,23,18,0,0,7,2,13,9
3,0,1,0,0,95,3,50,4,4,3,0,0,0,0,0,4,3,0,0,0,0,133,128,96,95,6,2,0,0,17,17,14,14,0,0,11,0,9,8
3,2,0,0,0,63,1,43,3,2,2,0,0,0,0,0,3,2,0,0,0,0,77,71,56,53,3,1,1,1,10,9,7,7,0,0,4,2,12,7
3,2,0,0,0,62,0,53,7,5,4,0,1,1,0,0,6,4,1,0,0,0,84,82,62,62,3,1,0,0,9,9,10,10,0,0,5,0,11,11
0,1,0,0,1,56,2,46,3,1,0,0,1,0,0,0,2,0,1,0,0,0,91,85,65,63,7,4,0,0,7,7,11,10,1,1,6,1,11,7
0,1,0,0,0,48,0,45,3,2,2,0,0,0,0,0,2,2,1,0,0,0,87,78,61,60,8,0,0,0,6,6,12,12,0,0,6,0,7,6
0,2,0,0,0,71,0,50,4,3,2,0,0,0,0,0,4,2,0,0,0,0,106,98,73,71,6,3,1,1,10,9,16,14,0,0,5,0,14,12
3,1,0,0,0,64,0,52,3,2,1,0,0,0,0,0,2,1,1,0,0,0,103,97,67,67,4,1,0,0,14,13,17,15,1,1,3,1,8,6
3,2,0,0,0,47,0,48,2,2,2,0,0,0,0,0,1,1,1,1,0,0,82,73,50,48,2,2,0,0,14,13,14,10,2,0,8,0,11,9
3,0,0,0,0,77,1,46,7,6,3,0,1,0,0,0,5,2,2,1,0,0,141,133,96,94,8,7,0,0,16,14,20,17,1,1,3,0,18,14
0,2,1,0,0,60,1,49,5,4,1,0,0,0,1,0,3,1,2,0,0,0,86,82,60,60,4,1,0,0,10,10,12,11,0,0,4,1,6,5
0,0,0,0,0,64,1,46,4,3,1,0,0,0,0,0,3,0,1,1,0,0,97,89,66,65,3,0,0,0,11,11,16,12,1,1,6,0,10,9
0,1,0,0,0,69,1,49,6,3,0,0,0,0,0,0,5,0,1,0,0,0,94,91,72,72,3,1,0,0,5,5,13,13,1,0,6,0,8,5
1,0,0,0,0,64,1,47,3,3,1,0,1,0,0,0,3,1,0,0,0,0,99,93,67,66,6,3,0,0,11,11,14,12,1,1,8,1,11,6
0,0,0,0,0,92,3,53,4,1,0,0,1,0,0,0,3,0,1,0,0,0,141,129,107,103,5,1,0,0,16,14,13,11,0,0,7,1,17,12
0,3,0,0,1,73,1,47,5,4,3,0,0,0,0,0,5,3,0,0,0,0,120,111,85,83,3,1,1,0,13,12,18,15,0,0,10,1,20,15
3,1,0,0,0,72,3,53,9,7,3,0,1,0,0,0,7,2,2,1,0,0,103,97,71,71,6,1,0,0,10,10,15,15,0,0,5,0,9,6
3,0,0,0,0,64,1,46,3,3,3,0,0,0,0,0,2,2,1,1,0,0,107,101,81,80,4,2,1,0,11,11,9,7,1,1,4,0,8,6
0,1,0,0,0,96,4,57,9,5,1,0,0,0,0,0,6,1,2,0,1,0,151,139,102,101,10,3,0,0,18,18,19,17,0,0,7,1,12,7
3,2,0,0,0,52,2,44,8,6,2,0,1,0,0,0,7,2,1,0,0,0,85,74,47,44,4,2,0,0,11,11,22,17,0,0,7,0,13,11
3,0,0,0,0,54,2,47,3,3,2,0,0,0,0,0,1,0,2,2,0,0,85,76,51,50,6,1,0,0,11,11,16,14,0,0,7,1,9,8
0,2,0,0,0,49,1,44,1,0,0,0,0,0,0,0,0,0,1,0,0,0,72,67,52,51,2,0,1,0,11,11,5,5,0,0,3,0,14,9
1,0,0,0,0,80,2,59,4,2,1,0,0,0,0,0,3,1,1,0,0,0,109,101,68,68,5,1,0,0,13,13,21,19,0,0,3,0,5,3
3,0,0,0,0,75,5,55,7,6,3,0,1,1,0,0,7,3,0,0,0,0,116,107,83,82,7,1,0,0,11,10,15,14,0,0,4,0,9,8
0,1,0,0,0,62,1,56,2,1,0,0,0,0,0,0,2,0,0,0,0,0,110,102,75,72,5,3,0,0,15,14,12,11,2,2,6,0,14,10
0,0,0,0,0,46,1,42,1,0,0,0,0,0,0,0,1,0,0,0,0,0,82,73,47,47,8,2,1,0,10,10,16,14,0,0,5,2,6,4
3,0,0,0,0,67,1,49,4,4,3,0,0,0,0,0,4,3,0,0,0,0,96,87,62,62,4,1,1,0,13,12,16,12,0,0,4,1,12,6
0,0,0,0,0,72,0,58,6,4,2,0,1,0,0,0,4,0,2,2,0,0,122,115,83,82,5,2,0,0,19,17,15,14,0,0,4,1,10,9
0,0,0,0,0,59,1,56,3,3,0,0,0,0,0,0,3,0,0,0,0,0,108,103,79,79,5,0,0,0,11,11,12,12,1,1,13,3,5,3
3,1,0,0,0,52,1,44,7,5,4,0,0,0,0,0,5,3,2,1,0,0,72,62,46,46,7,2,0,0,6,5,11,9,0,0,3,0,14,11
3,2,0,0,1,69,1,55,4,3,2,0,0,0,0,0,4,2,0,0,0,0,107,101,78,77,2,1,1,1,8,7,17,15,0,0,7,1,15,11
0,0,0,0,0,67,0,57,3,1,0,0,0,0,0,0,1,0,2,0,0,0,108,103,82,79,3,2,0,0,12,12,11,10,0,0,7,0,8,6
0,1,0,0,0,58,1,52,3,1,0,0,0,0,0,0,3,0,0,0,0,0,100,96,71,71,4,1,0,0,7,7,18,17,0,0,5,0,10,7
3,0,0,0,0,71,1,60,7,5,3,0,0,0,0,0,7,3,0,0,0,0,136,130,102,99,3,2,1,1,15,15,15,13,0,0,4,1,5,4
0,1,0,0,1,83,1,53,7,6,4,0,1,0,0,0,6,4,1,0,0,0,143,135,105,99,1,1,2,1,16,16,19,18,0,0,4,0,11,10
1,0,1,0,0,75,0,59,3,3,0,0,1,0,0,0,3,0,0,0,0,0,121,119,95,94,6,6,0,0,11,11,9,8,0,0,4,0,6,3
3,1,0,0,0,68,3,51,8,7,2,0,1,0,0,0,6,2,2,0,0,0,101,93,73,71,5,1,0,0,6,6,17,15,0,0,5,1,13,6
3,1,0,0,0,65,1,48,5,5,3,0,0,0,0,0,4,3,1,0,0,0,91,87,63,62,4,2,1,1,9,9,13,12,1,1,3,0,9,7
1,2,0,0,0,64,1,55,4,2,1,0,0,0,0,0,3,1,1,0,0,0,128,122,96,95,4,1,0,0,7,7,21,19,0,0,2,1,12,8
0,0,0,0,0,57,1,42,5,3,2,0,1,0,0,0,4,2,1,0,0,0,73,69,45,44,4,2,0,0,7,6,17,17,0,0,9,1,5,5
3,0,1,0,0,42,3,40,8,6,1,0,2,0,0,0,8,1,0,0,0,0,84,78,56,55,5,2,0,0,8,8,15,13,0,0,2,0,7,6
0,0,0,0,0,50,0,46,1,0,0,0,0,0,0,0,1,0,0,0,0,0,93,84,63,63,6,0,0,0,7,7,16,14,0,0,8,0,14,10
3,2,0,0,2,57,4,51,7,3,2,0,2,0,0,0,4,2,2,0,0,0,97,89,69,67,6,3,2,0,7,7,12,11,1,1,6,1,14,9
3,1,1,0,0,66,0,55,4,3,3,0,0,0,0,0,2,2,2,1,0,0,117,108,88,85,4,1,0,0,13,12,12,10,0,0,5,1,10,9
0,1,0,0,0,64,1,40,2,2,1,0,0,0,0,0,2,1,0,0,0,0,106,96,68,66,6,2,0,0,16,16,16,12,0,0,12,2,16,9
0,0,0,0,0,61,1,45,4,0,0,0,1,0,0,0,3,0,1,0,0,0,80,76,65,64,4,2,0,0,6,6,4,4,0,0,8,0,8,5
3,2,1,0,0,78,1,52,8,8,3,0,0,0,0,0,6,3,2,0,0,0,137,129,97,96,6,3,0,0,13,13,18,17,1,0,5,0,16,10
0,0,1,0,0,96,0,48,4,2,0,0,0,0,1,0,2,0,2,0,0,0,138,128,104,101,5,1,0,0,16,16,12,10,0,0,4,0,9,7
3,1,0,0,0,71,3,54,7,4,1,0,1,0,0,0,7,1,0,0,0,0,103,94,65,65,7,1,1,0,12,12,17,16,0,0,3,0,8,6
3,2,0,0,1,63,0,54,5,3,3,0,0,0,0,0,4,2,1,1,0,0,102,99,74,74,2,1,0,0,11,11,14,12,1,1,6,0,6,5
0,1,0,0,0,60,1,51,4,2,0,0,0,0,0,0,2,0,2,0,0,0,108,103,75,74,1,1,0,0,15,14,16,13,1,1,3,0,9,6
0,1,1,0,0,52,2,49,6,4,1,1,1,0,1,0,5,1,1,0,0,0,87,81,59,58,6,2,0,0,8,8,13,12,1,1,7,1,15,10
0,1,0,0,0,58,6,53,6,4,0,0,2,0,0,0,6,0,0,0,0,0,114,102,81,78,9,2,0,0,10,9,14,13,0,0,4,0,6,3
0,0,0,0,0,66,0,49,1,1,1,0,0,0,0,0,0,0,1,1,0,0,111,98,78,72,6,1,0,0,12,12,14,12,1,1,6,0,12,6
3,1,1,0,1,66,1,55,5,3,1,0,2,1,0,0,2,1,3,0,0,0,108,101,65,65,7,4,1,0,12,12,22,20,0,0,9,0,11,7
1,0,0,0,0,70,2,57,6,5,1,0,1,0,1,0,4,1,2,0,0,0,121,114,96,93,4,2,0,0,10,10,9,9,1,0,7,1,7,6
0,0,1,0,0,56,0,47,2,1,0,0,0,0,0,0,1,0,1,0,0,0,94,87,67,67,1,1,1,0,10,9,14,10,1,0,14,1,6,5
1,0,0,0,0,68,1,50,4,4,1,0,1,0,0,0,2,0,2,1,0,0,107,99,75,73,3,1,0,0,12,12,17,13,0,0,6,1,10,8
3,1,1,0,1,47,5,45,6,3,2,0,0,0,0,0,3,1,3,1,0,0,84,76,56,54,5,1,0,0,6,6,17,15,0,0,3,0,12,8
3,2,0,0,0,75,2,53,7,6,3,0,1,1,0,0,6,3,1,0,0,0,107,100,67,66,9,5,0,0,19,19,11,10,0,0,5,1,3,3
0,0,0,0,0,59,1,50,4,0,0,0,0,0,0,0,2,0,2,0,0,0,104,98,74,72,5,2,0,0,5,5,18,18,1,1,1,0,9,8
0,0,0,0,0,62,0,50,2,1,0,0,0,0,0,0,2,0,0,0,0,0,119,111,86,85,2,1,0,0,12,12,18,13,1,0,6,0,6,3
3,1,0,0,0,67,1,52,6,6,4,0,1,1,0,0,4,3,2,1,0,0,112,107,71,70,2,1,0,0,12,12,27,24,0,0,6,1,16,11
3,0,0,0,0,50,1,46,5,4,4,0,0,0,0,0,5,4,0,0,0,0,92,87,71,68,1,0,0,0,7,7,12,11,1,1,12,1,5,4
0,1,0,0,0,53,3,50,7,4,1,1,1,0,1,0,5,0,2,1,0,0,104,95,71,68,5,3,0,0,12,12,15,12,0,0,8,2,14,11
3,0,0,0,0,75,3,55,5,2,1,0,0,0,1,0,1,1,4,0,0,0,117,109,91,90,5,1,0,0,9,9,10,9,1,0,0,0,7,7
3,2,0,0,0,52,0,46,2,2,2,0,0,0,1,1,1,1,1,1,0,0,77,73,58,58,0,0,0,0,5,5,14,10,0,0,10,0,15,9
0,1,0,0,0,66,0,56,4,3,0,0,1,0,0,0,3,0,1,0,0,0,123,114,88,85,3,2,0,0,14,14,18,13,0,0,4,0,10,8
0,0,0,0,0,53,2,47,2,2,0,0,0,0,0,0,2,0,0,0,0,0,90,81,65,64,2,0,1,0,10,9,10,8,0,0,5,0,19,16
1,2,1,0,1,62,2,47,4,3,2,0,0,0,0,0,3,2,1,0,0,0,98,90,70,68,5,1,0,0,12,11,11,10,0,0,7,1,13,8
1,0,1,0,0,54,0,49,2,0,0,0,0,0,0,0,1,0,1,0,0,0,89,83,64,61,3,1,0,0,9,8,13,13,0,0,7,1,14,11
1,0,1,0,0,57,4,51,6,3,0,0,3,0,0,0,5,0,1,0,0,0,119,107,72,71,10,4,1,1,14,14,21,16,1,1,3,0,12,10
3,1,2,0,0,66,7,55,7,6,4,0,0,0,0,0,6,4,1,0,0,0,104,93,66,65,9,2,1,0,9,8,19,18,0,0,12,1,10,7
1,0,1,0,0,73,3,55,6,4,0,0,1,0,0,0,4,0,2,0,0,0,117,105,81,80,8,3,1,0,15,15,11,7,0,0,3,1,5,4
3,1,0,0,0,60,0,48,7,5,3,0,0,0,0,0,3,2,3,1,0,0,105,95,74,71,6,3,1,0,10,9,13,12,0,0,11,2,8,4
0,0,0,0,0,60,1,45,2,1,1,0,0,0,0,0,2,1,0,0,0,0,94,84,67,64,7,2,0,0,8,8,12,10,0,0,6,0,13,9
3,1,0,0,0,75,0,55,6,6,4,0,1,0,0,0,3,1,3,3,0,0,103,96,69,67,3,1,3,1,10,10,18,17,0,0,2,0,8,7
0,0,1,0,0,52,1,46,4,2,1,0,0,0,0,0,3,1,1,0,0,0,93,83,57,54,9,4,0,0,14,14,13,11,0,0,3,0,7,5
3,0,1,0,0,75,1,48,4,2,1,0,0,0,0,0,3,1,1,0,0,0,123,112,78,75,9,4,0,0,15,14,21,19,0,0,9,0,11,10
3,1,0,0,0,53,1,48,7,5,2,0,2,0,0,0,6,1,1,1,0,0,89,80,68,66,6,3,0,0,2,2,13,9,0,0,2,0,10,9
3,1,0,0,0,68,2,51,6,5,1,0,2,0,0,0,6,1,0,0,0,0,93,86,66,65,7,4,1,0,9,9,9,7,1,1,2,0,12,10
3,1,0,0,0,56,1,53,7,5,1,0,0,0,0,0,4,1,3,0,0,0,99,92,74,72,6,2,0,0,9,8,10,10,0,0,4,1,5,4
3,0,0,0,0,52,1,48,6,5,3,0,0,0,0,0,4,2,2,1,0,0,70,64,45,45,6,3,1,0,7,7,10,8,1,1,10,0,5,4
3,0,0,0,0,57,0,50,3,2,2,0,0,0,1,1,0,0,3,2,0,0,99,96,65,64,1,1,0,0,14,13,16,15,3,3,5,2,8,6
0,0,0,0,0,69,1,52,5,4,1,0,1,0,0,0,5,1,0,0,0,0,102,96,71,71,7,2,0,0,8,8,15,15,0,0,6,0,8,7
0,0,1,0,0,54,2,50,3,3,0,0,0,0,0,0,3,0,0,0,0,0,91,79,71,67,5,1,0,0,3,2,11,9,0,0,6,1,13,11
0,2,0,0,0,77,3,51,7,5,1,0,1,0,2,0,5,1,2,0,0,0,119,109,81,79,11,5,1,0,11,11,15,14,0,0,3,2,19,16
3,2,0,0,0,61,0,52,5,4,2,0,1,0,0,0,4,1,1,1,0,0,89,85,66,64,4,3,0,0,7,7,12,11,0,0,5,0,10,7
3,1,0,0,0,81,2,58,4,3,2,0,0,0,0,0,3,1,1,1,0,0,124,115,82,80,4,0,2,2,16,16,18,16,1,1,7,1,11,8
0,1,0,0,0,59,3,48,4,3,1,0,1,0,0,0,4,1,0,0,0,0,93,87,70,68,6,3,0,0,9,9,7,6,1,1,7,2,6,4
